"","ap_syndicated","collect_date","feeds","guid","language","media_id","media_name","media_url","processed_stories_id","publish_date","stories_id","title","url","word_count"
"145",FALSE,"2018-04-19 06:58:41.444749",NA,"http://mondo.me/a671387/Info/Svijet/Kraj-jedne-ere-Kastro-predaje-vlast.html","bs",623198,"Mondo - Montenegro","http://mondo.me/",1197514282,"2018-04-19 03:08:00",853229648,"Kraj jedne ere: Kastro predaje vlast ","http://mondo.me/a671387/Info/Svijet/Kraj-jedne-ere-Kastro-predaje-vlast.html",NA
"146",FALSE,"2018-04-19 10:24:58.911535",NA,"http://mondo.ba/a800752/Info/Svijet/Posle-sest-decenija-ADIOS-KASTRO.html","sr",622765,"Mondo - Bosnia and Herzegovina","http://mondo.ba/",1197717236,"2018-04-19 10:21:00",853425057,"Posle šest decenija: ADIOS KASTRO","http://mondo.ba/a800752/Info/Svijet/Posle-sest-decenija-ADIOS-KASTRO.html",NA
"147",FALSE,"2018-04-19 15:54:58.798941",NA,"http://www.telesurtv.net/english/news/Miguel-Diaz-Canel-Elected-as-Cubas-New-President-20180418-0010.html","en",415932,"TeleSur","http://www.telesurtv.net/english/",1198077380,"2018-04-19 08:23:00",853696698,"Miguel Diaz-Canel Elected as Cuba's New President","http://www.telesurtv.net/english/news/Miguel-Diaz-Canel-Elected-as-Cubas-New-President-20180418-0010.html",NA
"148",FALSE,"2018-04-23 03:00:12.676053",NA,"https://www.kurir.rs/planeta/3035917/video-kraj-nereda-u-kojima-je-poginulo-7-ljudi-ortega-otkazao-reformu-socijalnog-sistema","sr",208883,"kurir.rs","http://kurir.rs/",1200775762,"2018-04-23 02:45:00",856228314,"(VIDEO) KRAJ NEREDA U KOJIMA JE POGINULO 7 LJUDI: Ortega otkazao reformu socijalnog sistema","https://www.kurir.rs/planeta/3035917/video-kraj-nereda-u-kojima-je-poginulo-7-ljudi-ortega-otkazao-reformu-socijalnog-sistema",NA
"149",FALSE,"2018-04-23 12:52:06.650202",NA,"//lematin.ch/15331829","fr",41259,"lematin-CH","http://www.lematin.ch/",1201080863,"2018-04-23 12:17:00",856636329,"Un Canadien soupçonné de meurtre lynché à mort","http://lematin.ch/monde/faits-divers/Un-Canadien-soupconne-de-meurtre-lynche-a-mort/story/15331829",NA
"150",FALSE,"2018-04-23 12:56:33.162859",NA,"//24heures.ch/15331829","fr",39003,"24heures","http://www.24heures.ch/",1201085703,"2018-04-23 12:17:00",856643115,"Un Canadien soupçonné de meurtre lynché à mort","http://24heures.ch/monde/faits-divers/Un-Canadien-soupconne-de-meurtre-lynche-a-mort/story/15331829",NA
"151",FALSE,"2018-04-23 13:27:59.300485",NA,"//tdg.ch/15331829","fr",39903,"tdg","http://www.tdg.ch",1201104467,"2018-04-23 12:17:00",856655625,"Un Canadien soupçonné de meurtre lynché à mort","http://tdg.ch/monde/faits-divers/Un-Canadien-soupconne-de-meurtre-lynche-a-mort/story/15331829",NA
"152",FALSE,"2018-04-22 23:44:24.412690",NA,"http://hellobeautiful.com/?p=2996087","en",102893,"HelloBeautiful | Celebrity News & Style for Black Women","http://hellobeautiful.com",1202590834,"2018-04-22 11:32:48",856139356,"Colin Kaepernick Earns A Prestigious Global Award, As The NFL Snubs Him","https://hellobeautiful.com/2996087/colin-kaepernick-earns-a-prestigious-global-award-as-the-nfl-snubs-him/",NA
"153",FALSE,"2018-04-30 23:14:50.659424",NA,"https://www.queerty.com/?p=474979","en",159,"Queerty ","http://www.queerty.com",1209624255,"2018-04-30 13:25:48",862963298,"Gay man viciously beaten by his sister & brother-in-law","https://www.queerty.com/gay-man-viciously-beaten-sister-brother-law-20180430",NA
"154",FALSE,"2018-05-03 03:40:47.098770",NA,"http://anonhq.com/brazil-hit-by-mass-robberies-rapes-and-homicides-as-military-police-go-on-strike/","en",107799,"anonhq.com","http://anonhq.com/",1214240840,"2017-02-09 06:42:25",864881410,"Brazil Hit by Mass Robberies, Rapes, and Homicides as Military Police Go On Strike","http://anonhq.com/brazil-hit-by-mass-robberies-rapes-and-homicides-as-military-police-go-on-strike/",NA
"155",FALSE,"2018-05-06 13:03:30.327445",NA,"http://www.telesurtv.net/english/news/Electoral-Rehearsal-for-May-20-Underway-Calmly-in-Venezuela-20180506-0008.html","en",415932,"TeleSur","http://www.telesurtv.net/english/",1215601774,"2018-05-06 12:17:00",867620185,"Electoral Rehearsal for May 20 Underway 'Calmly' in Venezuela","http://www.telesurtv.net/english/news/Electoral-Rehearsal-for-May-20-Underway-Calmly-in-Venezuela-20180506-0008.html",NA
"156",FALSE,"2018-05-08 06:09:41.747146",NA,"https://es.panampost.com/felipe-fernandez/2017/11/14/santos-culpa-opinion-pubica-farc/","es",130425,"panampost.com","http://panampost.com/",1217664338,"2017-11-14 22:25:05",868993696,"Santos culpa a la opinión pública de su doble discurso con FARC","https://es.panampost.com/felipe-fernandez/2017/11/14/santos-culpa-opinion-pubica-farc/",NA
"157",FALSE,"2018-05-15 13:33:35.336626",NA,"http://www.dailymotion.com/video/x6jl66u","en",24501,"dailymotion.com","http://www.dailymotion.com",1225384089,"2018-05-15 13:33:27",875540709,"Argentine Government Negotiating Loan with IMF","http://www.dailymotion.com/video/x6jl66u",NA
"158",FALSE,"2018-05-09 06:19:02.889907",NA,"http://archive.is/t8L5F","en",68578,"archive.is","http://archive.is/#spider",1225480715,"2018-05-09 06:15:42",870030766,"/his/ - History & Humanities - Catalog - 4chan","http://archive.is/t8L5F",NA
"159",FALSE,"2018-05-19 23:43:12.193851",NA,"http://www.venezuelaaldia.com/?p=747190","es",324944,"venezuelaaldia.com","http://venezuelaaldia.com/",1230141953,"2018-05-19 23:33:46",879451501,"Con poca afluencia comienzan las elecciones venezolanas al otro lado del mundo","http://www.venezuelaaldia.com/2018/05/19/poca-afluencia-comienzan-las-elecciones-venezolanas-al-lado-del-mundo/",NA
"160",FALSE,"2018-05-20 01:15:13.344956",NA,"http://www.caraotadigital.net/?p=735788","es",327732,"caraotadigital.net","http://caraotadigital.net/",1230192683,"2018-05-20 00:32:44",879485254,"Embajadas venezolanas en Asia y Oceanía iniciaron jornada para elección presidencial","http://www.caraotadigital.net/internacionales/embajadas-venezolanas-en-asia-y-oceania-iniciaron-jornada-para-eleccion-presidencial/",NA
"161",FALSE,"2018-05-20 07:49:53.958979",NA,"http://www.telesurtv.net/english/news/Live-Updates-Venezuela-Elections-20180520-0004.html","en",415932,"TeleSur","http://www.telesurtv.net/english/",1230430234,"2018-05-20 06:37:00",879655022,"Live Updates: Venezuelan Presidential Elections","http://www.telesurtv.net/english/news/Live-Updates-Venezuela-Elections-20180520-0004.html",NA
"162",FALSE,"2018-05-20 13:20:42.784172",NA,"http://www.dailymotion.com/video/x6jxln7","en",24501,"dailymotion.com","http://www.dailymotion.com",1230660890,"2018-05-20 13:20:38",879806307,"FtS 05-20: Venezuelans are choosing today their president","http://www.dailymotion.com/video/x6jxln7",NA
"163",FALSE,"2018-05-20 20:24:26.786877",NA,"https://elcooperante.com/?p=417947","es",296978,"elcooperante.com","http://elcooperante.com/",1230900908,"2018-05-20 20:10:45",879993683,"¿Aparecieron? Madre e hija de Hugo Chávez ejercieron su voto este domingo","https://elcooperante.com/aparecieron-madre-e-hija-de-hugo-chavez-ejercieron-su-voto-este-domingo/",NA
"164",FALSE,"2018-05-21 01:57:04.010090",NA,"180521024447255","en",271145,"Africa - Al Jazeera English","http://www.aljazeera.com/news/africa/",1231078243,"2018-05-21 01:45:15",880117335,"Venezuela's Maduro wins presidential vote boycotted by opposition","https://www.aljazeera.com/news/2018/05/venezuela-maduro-wins-presidential-vote-boycotted-opposition-180521024447255.html",NA
"165",FALSE,"2018-05-21 01:57:05.292815",NA,"180521024447255","en",1148,"Al Jazeera English - AJE","http://english.aljazeera.net/",1231078251,"2018-05-21 01:45:15",880117433,"Venezuela's Maduro wins presidential vote boycotted by opposition","https://www.aljazeera.com/news/2018/05/venezuela-maduro-wins-presidential-vote-boycotted-opposition-180521024447255.html",NA
"166",FALSE,"2018-05-21 01:57:41.129391",NA,"180521024447255","en",65637,"cc.aljazeera.net","http://cc.aljazeera.net/",1231079652,"2018-05-21 01:45:15",880120960,"Venezuela's Maduro wins presidential vote boycotted by opposition","https://www.aljazeera.com/news/2018/05/venezuela-maduro-wins-presidential-vote-boycotted-opposition-180521024447255.html",NA
"167",FALSE,"2018-05-21 03:29:25.471315",NA,"65985 at https://www.greenleft.org.au","en",55531,"Green Left Weekly","http://greenleft.org.au/",1231138534,"2018-05-21 02:36:14",880178313,"Venezuela's Maduro wins elections against divided opposition amid growing US hostility","https://www.greenleft.org.au/content/venezuelas-maduro-wins-elections-against-divided-opposition-amid-growing-us-hostility",NA
"168",FALSE,"2018-05-21 07:32:30.256448",NA,"http://www.deshabhimani.com/news/world/bolivia-s-evo-morales-maduro-s-victory-a-triumph-over-coup-plotters-intervention/726233","ml",656236,"Deshabhimani","http://www.deshabhimani.com/",1231338713,"2018-05-20 19:31:45",880345866,"സാമ്രാജ്യത്വ ഗൂഢാലോചന ഫലിച്ചില്ല; വെനിസ്വേലയില്‍ വന്‍ വിജയം നേടി മഡൂറോ","http://www.deshabhimani.com/news/world/bolivia-s-evo-morales-maduro-s-victory-a-triumph-over-coup-plotters-intervention/726233",NA
"169",FALSE,"2018-05-30 11:51:38.037867",NA,"https://elcooperante.com/?p=421158","es",296978,"elcooperante.com","http://elcooperante.com/",1239721528,"2018-05-30 11:37:06",888395281,"Con honores: Así llegó el presidente de Cuba al aeropuerto de Maiquetía (+Fotos y video)","https://elcooperante.com/con-honores-asi-llego-el-presidente-de-cuba-al-aeropuerto-de-maiquetia-fotos-y-video/",NA
"170",FALSE,"2018-05-30 15:53:07.299055",NA,"http://en.escambray.cu/?p=48454","en",314662,"en.escambray.cu","http://en.escambray.cu/",1239927487,"2018-05-30 11:57:33",888570750,"Cuba President Arrives in Venezuela for Official Visit","http://en.escambray.cu/2018/cuba-president-arrives-in-venezuela-for-official-visit/",NA
"171",FALSE,"2018-05-31 13:39:28.447601",NA,"http://www.dailymotion.com/video/x6krfst","en",24501,"dailymotion.com","http://www.dailymotion.com",1241025495,"2018-05-31 13:39:26",889473602,"Presidents of Venezuela and Cuba Strengthen Ties","http://www.dailymotion.com/video/x6krfst",NA
"172",FALSE,"2018-06-04 08:43:28.206234",NA,"http://www.palestinechronicle.com/israel-minister-wants-to-build-settlement-near-gaza-in-response-to-missile-attacks/","en",41012,"palestinechronicle","http://palestinechronicle.com/",1244809563,"2018-06-04 04:29:05",892420495,"Israel Minister Wants to Build Settlement Near Gaza in Response to Missile Attacks","http://www.palestinechronicle.com/israel-minister-wants-to-build-settlement-near-gaza-in-response-to-missile-attacks/",NA
"173",FALSE,"2018-06-13 07:07:20.965787",NA,"http://www.palestinechronicle.com/?p=40397","en",41012,"palestinechronicle","http://palestinechronicle.com/",1253833495,"2018-06-13 06:48:21",900649526,"Spanish City Rescinds Invitation to Israeli Orchestra Following BDS Pressure","http://www.palestinechronicle.com/spanish-city-rescinds-invitation-to-israeli-orchestra-following-bds-pressure/",NA
"174",FALSE,"2017-09-18 20:13:17",NA,"https://www.commondreams.org/news/2017/05/01/us-workers-unite-against-trump-global-may-day-actions-flourish?utm_campaign=shareaholic&utm_medium=twitter&utm_source=socialnetwork","en",1133,"Common Dreams","http://www.commondreams.org/",1256325854,"2017-05-01 08:00:00",692228775,"US Workers Unite Against Trump as Global May Day Actions Flourish","https://www.commondreams.org/news/2017/05/01/us-workers-unite-against-trump-global-may-day-actions-flourish?utm_campaign=shareaholic&utm_medium=twitter&utm_source=socialnetwork",NA
"175",FALSE,"2017-02-27 17:20:41.024751",NA,"http://occupydemocrats.com/?p=43307","en",112898,"occupydemocrats.com","http://occupydemocrats.com/",1261516807,"2017-02-27 14:51:04",586848810,"Carnivals From Around The World Just Showed Trump ZERO Mercy","http://occupydemocrats.com/2017/02/27/carnivals-around-world-just-showed-trump-zero-mercy/",NA
"176",FALSE,"2018-06-26 00:16:48.715016",NA,"http://www.dailymotion.com/video/x6msk7m","en",24501,"dailymotion.com","http://www.dailymotion.com",1270736656,"2018-06-26 00:16:34",911670827,"From Washington DC: Laura Gil","http://www.dailymotion.com/video/x6msk7m",NA
"177",FALSE,"2018-06-26 12:52:52.086036",NA,"http://www.palestinechronicle.com/?p=40954","en",41012,"palestinechronicle","http://palestinechronicle.com/",1271256253,"2018-06-26 11:12:29",912284783,"UN Urges Member States to Support UNRWA amid Funding Shortages (VIDEO)","http://www.palestinechronicle.com/un-urges-member-states-to-support-unrwa-amid-funding-shortages-video/",NA
"178",FALSE,"2018-06-27 13:50:42.721210",NA,"http://www.dailymotion.com/video/x6mxt5j","en",24501,"dailymotion.com","http://www.dailymotion.com",1272875278,"2018-06-27 13:50:28",913549424,"Bodies Return To Ecuador","http://www.dailymotion.com/video/x6mxt5j",NA
"179",FALSE,"2018-06-28 03:11:49.604168",NA,"https://wearemitu.com/?p=113815","en",292984,"wearemitu.com","https://wearemitu.com/",1273683884,"2018-06-26 01:46:00",914011132,"White California Woman Calls Latino Man &#8216;Rapist And Animal&#8217; Because He&#8217;s Mexican","https://wearemitu.com/things-that-matter/video-woman-latino-animal/",NA
"180",FALSE,"2018-07-01 00:19:54.303766",NA,"https://www.breitbart.com/big-government/2018/06/30/new-york-city-tens-of-thousands-protest-president-trumps-immigration-policies/","en",658594,"Breitbart - United Kingdom","http://www.breitbart.com/breitbart-london",1276866382,"2018-06-30 22:46:02",916416384,"New York City: Tens of Thousands Protest President Trump's Immigration Policies","http://feedproxy.google.com/~r/breitbart/~3/xGL8gx8CPMM/",NA
"181",FALSE,"2018-07-02 06:40:13.802991",NA,"4710D23D-64D5-4940-B7D8-05D83ED86617","en",38880,"khaleejtimes","http://www.khaleejtimes.com/index00.asp",1278115190,"2018-07-02 02:08:29",917290818,"Mexico’s Lopez Obrador claims historic win","https://www.khaleejtimes.com/international/americas/Live-Mexico’s-Lopez-Obrador-claims-historic-win",NA
"182",FALSE,"2018-07-02 11:44:30.892291",NA,"http://www.telesurtv.net/english/news/Mexico-Latin-American-World-Leaders-React-to-AMLOs-Victory-20180702-0003.html","en",415932,"TeleSur","http://www.telesurtv.net/english/",1278326233,"2018-07-02 03:13:00",917556266,"Mexico: Latin American, World Leaders React to AMLO's Victory","http://www.telesurtv.net/english/news/Mexico-Latin-American-World-Leaders-React-to-AMLOs-Victory-20180702-0003.html",NA
"183",FALSE,"2018-07-03 18:31:18.321485",NA,"http://www.palestinechronicle.com/hamas-reconciliation-starts-with-lifting-pa-sanctions-on-gaza-video/","en",41012,"palestinechronicle","http://palestinechronicle.com/",1280121379,"2018-07-03 10:56:59",918797337,"Hamas: Reconciliation Starts with Lifting PA Sanctions on Gaza (VIDEO)","http://www.palestinechronicle.com/hamas-reconciliation-starts-with-lifting-pa-sanctions-on-gaza-video/",NA
"184",FALSE,"2018-07-05 15:13:38.072297",NA,"https://aristeguinoticias.com/?p=844601","es",225625,"aristeguinoticias.com","http://aristeguinoticias.com/",1281810207,"2018-07-05 15:09:25",920632030,"Le confisca &#8220;Lolita&#8221; cuatro vehículos a Romario en Brasil (Video)","https://aristeguinoticias.com/0507/kiosko/le-confisca-lolita-cuatro-vehiculos-a-romario-en-brasil-video/",NA
"185",FALSE,"2018-07-04 15:18:04.798208",NA,"#44ac2160a7ebf33e63147cc0fc37728b","en",300098,"Us Daily","http://usdaily.com/",1281948288,"2018-07-04 16:17:00",919677717,"Chevron set to put Central North Sea assets up for sale","https://article.wn.com/view/2018/07/04/Chevron_set_to_put_Central_North_Sea_assets_up_for_sale/",NA
"186",FALSE,"2018-07-05 06:24:38.225398",NA,"http://www.breakingnews.ie/sport/fifa-hits-back-at-diego-maradonas-moan-that-colombia-were-robbed-853220.html","en",39488,"breakingnews-ie","http://www.breakingnews.ie",1283177443,"2018-07-05 07:13:00",920169514,"FIFA hits back at Diego Maradona’s moan that Colombia were ‘robbed’","http://feeds.breakingnews.ie/~r/bntopstories/~3/KVq4wrJvY-A/fifa-hits-back-at-diego-maradonas-moan-that-colombia-were-robbed-853220.html",NA
"187",FALSE,"2017-11-01 20:43:57",NA,"http://mediaroots.org/the-sacrifice-zones-of-hurricane-harvey/","en",98557,"mediaroots.org","http://www.mediaroots.org/#spider",1283588821,"2017-10-25 12:49:13",717955134,"The Sacrifice Zones of Hurricane Harvey","http://mediaroots.org/the-sacrifice-zones-of-hurricane-harvey/",NA
"188",FALSE,"2018-07-05 11:27:22.672676",NA,"c15a1f464b87a861ee9a59cba46547ef","en",125334,"The Herald Scotland","http://www.heraldscotland.com/",1283607961,"2018-07-05 09:16:52",920446262,"FIFA hits back at Diego Maradona’s moan that Colombia were ‘robbed’","http://www.heraldscotland.com/sport/16335798.fifa-hits-back-at-diego-maradonas-moan-that-colombia-were-robbed/?ref=rss",NA
"189",FALSE,"2018-07-05 11:59:13.691038",NA,"c15a1f464b87a861ee9a59cba46547ef","en",69934,"heraldscotland.com","http://www.heraldscotland.com/#spider",1283679798,"2018-07-05 09:16:52",920482020,"FIFA hits back at Diego Maradona’s moan that Colombia were ‘robbed’","http://www.heraldscotland.com/sport/16335798.fifa-hits-back-at-diego-maradonas-moan-that-colombia-were-robbed/?ref=rss",NA
"190",TRUE,"2018-07-05 12:28:46.346028",NA,"http://www.breakingnews.ie/sport/maradona-apologises-to-fifa-over-referee-comments-853305.html","en",39488,"breakingnews-ie","http://www.breakingnews.ie",1283747636,"2018-07-05 13:07:00",920498268,"Maradona apologises to FIFA over referee comments","http://feeds.breakingnews.ie/~r/bntopstories/~3/X3RCX831dOw/maradona-apologises-to-fifa-over-referee-comments-853305.html",NA
"191",FALSE,"2018-07-05 13:57:54.935730",NA,"http://www.dailymotion.com/video/x6npb3h","en",24501,"dailymotion.com","http://www.dailymotion.com",1283878098,"2018-07-05 13:57:50",920561062,"Argentine, Milagro Sala, Sends Her Solidarity to Rafael Correa","http://www.dailymotion.com/video/x6npb3h",NA
"192",FALSE,"2018-07-09 20:30:09.840121",NA,"https://www.lantidiplomatico.it/dettnews-brasile_nuova_svolta_per_lula_resta_in_carcere/5694_24641/","it",325289,"lantidiplomatico.it","http://lantidiplomatico.it/",1285670883,"2018-07-09 20:30:06",923790414,"Brasile, nuova svolta per Lula: resta in carcere","https://www.lantidiplomatico.it/dettnews-brasile_nuova_svolta_per_lula_resta_in_carcere/5694_24641/",NA
"193",FALSE,"2017-10-19 13:34:34.861594",NA,"https://sputniknews.com/latam/201710191058377737-argentina-maldonado-river-body/","en",182162,"Sputnik News","http://sputniknews.com/",1286315256,"2017-10-19 13:12:00",708985377,"'Too Shady': Body Thought to Be Missing Activist Found Ahead of Argentina Vote","https://sputniknews.com/latam/201710191058377737-argentina-maldonado-river-body/",NA
"194",FALSE,"2017-11-01 20:48:14",NA,"http://mediaroots.org/after-hurricane-harvey-abandoned-community-takes-charge/","en",98557,"mediaroots.org","http://www.mediaroots.org/#spider",1287665128,"2017-10-16 12:09:34",717955232,"After Hurricane Harvey, Abandoned Community Takes Charge","http://mediaroots.org/after-hurricane-harvey-abandoned-community-takes-charge/",NA
"195",FALSE,"2018-07-07 09:53:49.154626",NA,"#62bb0d70b03bd48e8791e7dbe222d1d5","en",95973,"WorldNews.com","http://wn.com/#spider",1287809876,"2018-03-28 14:35:00",922122889,"Contested Chevron facility to move forward, special exception granted","https://article.wn.com/view/2018/03/28/Contested_Chevron_facility_to_move_forward_special_exception/",NA
"196",FALSE,"2018-07-14 13:02:54.326550",NA,"http://www.dailymotion.com/video/x6oq3bx","en",24501,"dailymotion.com","http://www.dailymotion.com",1298593444,"2018-07-14 13:02:46",928054336,"Trump Baby Blimp Fly Over London","http://www.dailymotion.com/video/x6oq3bx",NA
"197",FALSE,"2018-07-16 07:48:20.450644",NA,"http://www.telesurtv.net/english/news/Finnish-Summit-Trump-Greets-Putin-20180716-0008.html","en",415932,"TeleSur","http://www.telesurtv.net/english/",1300380919,"2018-07-16 07:25:00",929161443,"Finnish Summit: Trump Greets Putin","http://www.telesurtv.net/english/news/Finnish-Summit-Trump-Greets-Putin-20180716-0008.html",NA
"198",FALSE,"2018-08-05 04:03:31.143473",NA,"https://www.youtube.com/watch?v=mAK9G8f87fw&feature=youtu.be","en",18362,"YouTube","http://www.youtube.com",1318415106,"2017-11-07 00:00:00",946051504,"Empire Files: What the Russian Revolution Proved Possible","https://www.youtube.com/watch?v=mAK9G8f87fw&feature=youtu.be",NA
"199",FALSE,"2018-08-10 19:48:31.941987",NA,"http://www.dailymotion.com/video/x6rth7o","en",24501,"dailymotion.com","http://www.dailymotion.com",1326597391,"2018-08-10 19:48:31",951015086,"Colombia JEP","http://www.dailymotion.com/video/x6rth7o",NA
"200",FALSE,"2017-09-28 06:24:11",NA,"https://www.instagram.com/p/BUeHeIeFMUP/","en",104129,"instagram.com","http://thefembassy.com",1327166010,"2017-06-09 09:01:25",697618765,"Instagram post by Black Latina Negra Bella® • May 24, 2017 at 9:46am UTC","https://www.instagram.com/p/BUeHeIeFMUP/",NA
"201",FALSE,"2017-08-03 04:50:00",NA,"http://thecommonills.blogspot.com/2017/06/more-from-mike-prysner-on-venezuela.html","en",20186,"thecommonills.blogspot.com","http://thecommonills.blogspot.com",1328740316,"2017-06-06 18:22:00",668434930,"The Common Ills: More from Mike Prysner on Venezuela","http://thecommonills.blogspot.com/2017/06/more-from-mike-prysner-on-venezuela.html",NA
"202",FALSE,"2017-12-12 16:32:01.128351",NA,"https://thinkprogress.org/?p=1012562","en",111,"Think Progress  ","http://thinkprogress.org",1329921145,"2017-12-12 16:25:52",744208885,"Honduras is coming apart. The U.S. response? More military aid.","https://thinkprogress.org/honduras-is-coming-apart-the-u-s-response-more-military-aid-e462f6712bcb/",NA
"203",FALSE,"2018-08-13 21:39:44.497613",NA,"https://www.rt.com/news/435880-facebook-bans-venezuelan-news/","en",7324,"RT – Latest News","http://rt.com",1330594553,"2018-08-13 21:04:00",953121022,"Facebook vanishes Venezuela-based left-leaning news network again","https://www.rt.com/news/435880-facebook-bans-venezuelan-news/?utm_source=rss&utm_medium=rss&utm_campaign=RSS",NA
"204",FALSE,"2018-08-13 21:40:22.002364",NA,"https://www.rt.com/news/435880-facebook-bans-venezuelan-news/","en",40154,"rt","http://rt.com/",1330594862,"2018-08-13 21:04:00",953123715,"Facebook vanishes Venezuela-based left-leaning news network again","https://www.rt.com/news/435880-facebook-bans-venezuelan-news/?utm_source=rss&utm_medium=rss&utm_campaign=RSS",NA
"205",FALSE,"2018-08-13 23:39:37.831427",NA,"https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/","en",42092,"ruvr-no","http://norwegian.ruvr.ru/",1330688636,"2018-08-13 23:32:00",953169092,"Venezuelan Broadcaster Says Facebook Deleted Outlet's English Page","https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/",NA
"206",FALSE,"2018-08-13 23:39:41.578259",NA,"https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/","en",67506,"en.ria.ru","http://en.ria.ru/#spider",1330688756,"2018-08-13 23:32:00",953169544,"Venezuelan Broadcaster Says Facebook Deleted Outlet's English Page","https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/",NA
"207",FALSE,"2018-08-13 23:39:54.673998",NA,"https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/","en",41993,"ruvr-sv","http://swedish.ruvr.ru/",1330688922,"2018-08-13 23:32:00",953170751,"Venezuelan Broadcaster Says Facebook Deleted Outlet's English Page","https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/",NA
"208",FALSE,"2018-08-13 23:40:16.524022",NA,"https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/","en",42216,"ruvr-hi","http://hindi.ruvr.ru/",1330689424,"2018-08-13 23:32:00",953172832,"Venezuelan Broadcaster Says Facebook Deleted Outlet's English Page","https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/",NA
"209",FALSE,"2018-08-13 23:40:22.160407",NA,"https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/","en",38704,"ruvr-fi","http://finnish.ruvr.ru/",1330689861,"2018-08-13 23:32:00",953173259,"Venezuelan Broadcaster Says Facebook Deleted Outlet's English Page","https://sputniknews.com/latam/201808141067173211-venezuela-facebook-telesur-english-page/",NA
"210",FALSE,"2018-08-14 02:16:52.905940",NA,"http://www.entornointeligente.com/facebook-vanishes-venezuela-based-left-leaning-news-network-again/","en",179178,"entornointeligente.com","http://entornointeligente.com/",1330823662,"2018-08-14 01:50:37",953245608,"Facebook vanishes Venezuela-based left-leaning news network again ++","https://www.entornointeligente.com/facebook-vanishes-venezuela-based-left-leaning-news-network-again/",NA
"211",FALSE,"2018-08-14 14:08:45.620513",NA,"https://www.prisonplanet.com/the-purge-facebook-now-deleting-alternative-left-wing-media-pages-too.html","en",19148,"prisonplanet.com","http://www.prisonplanet.com",1331552658,"2018-08-14 07:24:15",953779657,"The Purge: Facebook now deleting alternative left-wing media pages too","https://www.prisonplanet.com/the-purge-facebook-now-deleting-alternative-left-wing-media-pages-too.html",NA
"212",FALSE,"2018-08-14 18:40:52.519567",NA,"https://www.amren.com/?p=134187","en",26186,"amren.com","http://www.amren.com",1331766599,"2018-08-14 17:00:05",953956145,"Telesur Page Takedown: Facebook Becoming ‘US Govt’s Censorship Vehicle’","https://www.amren.com/news/2018/08/telesur-page-takedown-facebook-becoming-us-govts-censorship-vehicle/",NA
"213",FALSE,"2018-08-14 21:48:37.073170",NA,"http://rinf.com/alt-news/newswire/facebook-now-deleting-alternative-left-wing-media-pages-too/","en",53339,"rinf.com","http://rinf.com/#spider",1331890418,"2018-08-14 21:22:28",954045780,"Facebook now deleting alternative left-wing media pages too","http://rinf.com/alt-news/newswire/facebook-now-deleting-alternative-left-wing-media-pages-too/",NA
"214",FALSE,"2018-08-15 02:18:41.777412",NA,"http://www.palestinechronicle.com/?p=42551","en",41012,"palestinechronicle","http://palestinechronicle.com/",1332053497,"2018-08-14 15:57:22",954161259,"Israel to Confiscate Private Palestinian Land in Einabous, Nablus (VIDEO)","http://www.palestinechronicle.com/israel-to-confiscate-private-palestinian-land-in-einabous-nablus-video/",NA
"215",FALSE,"2018-08-15 12:21:56.905315",NA,"https://francais.rt.com/international/53363-facebook-suspend-nouveau-page-anglaise-gauche-latino-americaine-telesur","fr",304862,"francais.rt.com","http://francais.rt.com/",1332532896,"2018-08-15 11:53:00",954588285,"Facebook suspend (de nouveau) la page anglaise de la chaîne latino-américaine Telesur","https://francais.rt.com/international/53363-facebook-suspend-nouveau-page-anglaise-gauche-latino-americaine-telesur",NA
"216",FALSE,"2018-08-16 15:10:43.099849",NA,"https://qcostarica.com/?p=80943","en",306483,"qcostarica.com","http://qcostarica.com/",1333857140,"2018-08-15 14:16:00",956459668,"Telesur Says Facebook Deleted Outlet’s English Page","http://qcostarica.com/telesur-says-facebook-deleted-outlets-english-page/",NA
"217",FALSE,"2018-08-17 00:09:11.515109",NA,"http://todaycostarica.com/telesur-says-facebook-deleted-outlets-english-page/","en",623544,"Today Costa Rica","http://todaycostarica.com/",1334269299,"2018-08-15 14:16:00",956716192,"Telesur Says Facebook Deleted Outlet’s English Page","http://todaycostarica.com/telesur-says-facebook-deleted-outlets-english-page/",NA
"218",FALSE,"2018-08-17 14:48:27.160448",NA,"http://todayvenezuela.com/?p=12633","en",585400,"todayvenezuela.com","http://todayvenezuela.com/",1334892539,"2018-08-15 14:16:46",957172808,"Telesur Says Facebook Deleted Outlet&#8217;s English Page","http://todayvenezuela.com/2018/08/15/telesur-says-facebook-deleted-outlets-english-page/",NA
